FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
AI141,Madrid,MAD,Jakarta,CGK,7520,AirAsia,Boeing 777,First Class,981.0,172,110,2025-03-12,08:57:41,2025-03-12,11:03:01
EM144,London,LHR,Madrid,MAD,8332,Garuda Indonesia,Boeing 737,Economy,110.95,186,160,2025-05-25,05:36:27,2025-05-25,07:55:19
GA898,Sydney,SYD,Dubai,DXB,9576,Garuda Indonesia,Boeing 737,Business,805.97,174,117,2025-06-03,05:10:52,2025-06-03,07:50:28
SI560,Sydney,SYD,Madrid,MAD,13427,Garuda Indonesia,Boeing 787,Premium Economy,313.8,155,155,2025-04-03,20:43:46,2025-04-04,00:27:33
QA688,London,LHR,Madrid,MAD,9553,Singapore Airlines,Airbus A380,First Class,993.51,176,139,2025-04-01,21:06:08,2025-04-01,23:45:21
AI850,Madrid,MAD,Dubai,DXB,17368,Qatar Airways,Boeing 787,Economy,250.68,165,125,2025-04-28,19:36:12,2025-04-29,00:25:40
AI906,New York,JFK,Tokyo,HND,13103,Singapore Airlines,Boeing 737,First Class,985.14,106,20,2025-05-29,12:56:43,2025-05-29,16:35:06
EM442,Madrid,MAD,Jakarta,CGK,14863,Emirates,Boeing 787,Premium Economy,595.88,138,134,2025-04-08,08:50:43,2025-04-08,12:58:26
AI999,Madrid,MAD,Sydney,SYD,17525,Qatar Airways,Airbus A320,First Class,973.33,146,73,2025-03-10,05:55:40,2025-03-10,10:47:45
SI566,Tokyo,HND,Sydney,SYD,15556,Garuda Indonesia,Boeing 737,Economy,120.73,112,112,2025-05-02,12:29:54,2025-05-02,16:49:10
GA199,Madrid,MAD,New York,JFK,14256,Singapore Airlines,Airbus A380,Economy,151.31,183,90,2025-03-08,09:03:30,2025-03-08,13:01:06
SI934,Jakarta,CGK,Tokyo,HND,8652,Qatar Airways,Boeing 777,Business,712.11,174,14,2025-03-23,20:54:35,2025-03-23,23:18:47
GA489,London,LHR,Madrid,MAD,15690,Qatar Airways,Boeing 777,Economy,175.76,199,34,2025-06-02,17:56:01,2025-06-02,22:17:31
SI568,Madrid,MAD,New York,JFK,14309,Garuda Indonesia,Boeing 777,Business,789.27,123,101,2025-04-27,11:42:29,2025-04-27,15:40:58
GA282,Madrid,MAD,Tokyo,HND,7509,AirAsia,Boeing 787,Business,723.89,100,61,2025-03-27,20:32:41,2025-03-27,22:37:50
QA764,Sydney,SYD,New York,JFK,17060,Garuda Indonesia,Boeing 787,Business,851.86,179,130,2025-05-24,11:16:28,2025-05-24,16:00:48
QA963,Dubai,DXB,Jakarta,CGK,12881,AirAsia,Boeing 787,Business,662.77,102,36,2025-05-07,13:37:28,2025-05-07,17:12:09
EM626,Tokyo,HND,New York,JFK,8288,Emirates,Boeing 777,Premium Economy,379.99,198,47,2025-05-26,09:11:00,2025-05-26,11:29:08
EM155,Sydney,SYD,Dubai,DXB,15687,Qatar Airways,Airbus A320,First Class,972.56,165,114,2025-04-28,10:26:49,2025-04-28,14:48:16
GA522,Tokyo,HND,Dubai,DXB,16110,Qatar Airways,Boeing 787,Business,720.16,103,57,2025-04-14,20:16:14,2025-04-15,00:44:44
EM529,Jakarta,CGK,New York,JFK,7610,Singapore Airlines,Boeing 787,First Class,981.01,108,62,2025-04-23,23:43:26,2025-04-24,01:50:16
GA358,Dubai,DXB,Jakarta,CGK,17889,AirAsia,Boeing 787,Business,659.5,151,98,2025-04-14,19:27:05,2025-04-15,00:25:14
SI452,Jakarta,CGK,New York,JFK,12699,Singapore Airlines,Boeing 787,Business,784.49,195,195,2025-05-26,14:48:25,2025-05-26,18:20:04
QA168,Dubai,DXB,Sydney,SYD,14654,Garuda Indonesia,Airbus A320,Business,708.31,135,59,2025-03-22,00:59:28,2025-03-22,05:03:42
SI515,Madrid,MAD,Sydney,SYD,14668,AirAsia,Airbus A380,Business,674.47,171,90,2025-04-08,10:07:39,2025-04-08,14:12:07
AI615,Madrid,MAD,Sydney,SYD,15306,AirAsia,Airbus A320,First Class,916.93,138,107,2025-03-11,14:51:45,2025-03-11,19:06:51
SI466,Dubai,DXB,Jakarta,CGK,13484,AirAsia,Boeing 777,Premium Economy,370.96,112,96,2025-03-09,20:09:07,2025-03-09,23:53:51
SI410,Madrid,MAD,Sydney,SYD,8771,Garuda Indonesia,Airbus A380,Economy,103.79,161,67,2025-03-19,22:00:56,2025-03-20,00:27:07
QA975,Tokyo,HND,Sydney,SYD,10409,Emirates,Boeing 787,Economy,135.96,101,20,2025-03-26,00:04:06,2025-03-26,02:57:35
QA362,Tokyo,HND,Madrid,MAD,11355,Singapore Airlines,Boeing 777,First Class,927.48,150,35,2025-05-21,01:42:53,2025-05-21,04:52:08
GA435,Dubai,DXB,Sydney,SYD,9101,AirAsia,Airbus A320,First Class,943.43,134,65,2025-03-26,03:56:46,2025-03-26,06:28:27
EM681,Madrid,MAD,New York,JFK,15036,Qatar Airways,Boeing 777,Premium Economy,301.2,169,69,2025-05-06,06:53:53,2025-05-06,11:04:29
EM997,New York,JFK,Tokyo,HND,13633,AirAsia,Airbus A380,Premium Economy,467.58,175,17,2025-05-12,17:20:19,2025-05-12,21:07:32
QA524,Tokyo,HND,Dubai,DXB,10875,Qatar Airways,Boeing 737,First Class,989.0,199,161,2025-04-16,16:15:08,2025-04-16,19:16:23
EM867,Tokyo,HND,London,LHR,8543,Singapore Airlines,Airbus A320,Premium Economy,302.57,135,29,2025-05-13,23:14:39,2025-05-14,01:37:02
SI911,Sydney,SYD,Dubai,DXB,13159,Emirates,Airbus A320,Premium Economy,413.79,103,61,2025-03-25,11:30:11,2025-03-25,15:09:30
EM734,London,LHR,Jakarta,CGK,14944,Qatar Airways,Airbus A320,Business,670.63,104,65,2025-05-04,18:09:29,2025-05-04,22:18:33
SI825,Jakarta,CGK,Sydney,SYD,11434,AirAsia,Boeing 787,Economy,237.68,129,94,2025-03-10,06:57:35,2025-03-10,10:08:09
GA902,Dubai,DXB,New York,JFK,17849,Qatar Airways,Boeing 787,Business,759.75,151,17,2025-05-15,02:42:28,2025-05-15,07:39:57
SI298,Tokyo,HND,Dubai,DXB,11309,Singapore Airlines,Boeing 737,Economy,281.86,182,122,2025-04-19,00:01:53,2025-04-19,03:10:22
EM297,Tokyo,HND,Dubai,DXB,16769,AirAsia,Airbus A320,Business,684.39,142,139,2025-04-02,21:43:02,2025-04-03,02:22:31
QA998,London,LHR,Dubai,DXB,10466,Qatar Airways,Boeing 777,Business,705.68,130,75,2025-05-19,01:01:35,2025-05-19,03:56:01
EM903,New York,JFK,Madrid,MAD,16700,Qatar Airways,Airbus A380,Economy,109.6,156,46,2025-03-09,01:31:37,2025-03-09,06:09:57
SI580,Sydney,SYD,Madrid,MAD,9527,Garuda Indonesia,Boeing 787,Economy,138.57,123,109,2025-03-26,05:44:59,2025-03-26,08:23:46
EM946,London,LHR,Dubai,DXB,11038,Emirates,Boeing 737,Economy,130.62,172,131,2025-03-27,04:13:27,2025-03-27,07:17:25
QA327,Dubai,DXB,New York,JFK,13984,Qatar Airways,Airbus A380,First Class,909.32,121,92,2025-04-03,21:43:40,2025-04-04,01:36:44
SI912,Tokyo,HND,Dubai,DXB,16210,AirAsia,Airbus A320,Business,872.32,132,79,2025-05-30,20:09:31,2025-05-31,00:39:41
AI208,Tokyo,HND,Jakarta,CGK,12462,AirAsia,Boeing 777,Premium Economy,357.03,104,66,2025-03-19,18:26:01,2025-03-19,21:53:43
AI348,New York,JFK,Jakarta,CGK,17558,Singapore Airlines,Airbus A380,Economy,295.17,120,17,2025-04-12,14:03:21,2025-04-12,18:55:59
EM439,London,LHR,New York,JFK,12490,Garuda Indonesia,Airbus A380,Business,612.0,175,38,2025-04-09,18:34:28,2025-04-09,22:02:38
AI604,Sydney,SYD,Jakarta,CGK,17151,AirAsia,Airbus A320,Economy,139.37,191,54,2025-05-10,17:43:08,2025-05-10,22:28:59
EM105,Tokyo,HND,Sydney,SYD,17838,Garuda Indonesia,Boeing 787,Economy,191.25,145,76,2025-05-28,16:22:28,2025-05-28,21:19:46
EM473,New York,JFK,Madrid,MAD,10597,Emirates,Boeing 787,Premium Economy,319.07,196,83,2025-04-30,18:02:12,2025-04-30,20:58:49
GA222,New York,JFK,Tokyo,HND,10053,Emirates,Airbus A380,First Class,963.37,105,62,2025-05-06,13:31:51,2025-05-06,16:19:24
SI705,New York,JFK,Jakarta,CGK,10497,Emirates,Airbus A380,Premium Economy,471.72,149,132,2025-03-28,21:38:48,2025-03-29,00:33:45
EM275,Tokyo,HND,London,LHR,13021,Garuda Indonesia,Boeing 777,Premium Economy,394.84,136,43,2025-05-10,12:16:33,2025-05-10,15:53:34
SI996,Tokyo,HND,Dubai,DXB,14491,AirAsia,Boeing 737,Business,881.64,187,133,2025-03-27,14:28:22,2025-03-27,18:29:53
EM629,London,LHR,Sydney,SYD,9676,Garuda Indonesia,Boeing 787,Economy,240.96,168,164,2025-05-30,18:51:37,2025-05-30,21:32:53
AI105,London,LHR,Jakarta,CGK,11797,Garuda Indonesia,Airbus A320,Premium Economy,459.54,136,11,2025-05-30,10:40:43,2025-05-30,13:57:20
GA679,Dubai,DXB,Jakarta,CGK,10351,AirAsia,Airbus A380,Premium Economy,556.13,158,99,2025-03-20,03:44:14,2025-03-20,06:36:45
QA227,Dubai,DXB,Sydney,SYD,11258,Qatar Airways,Boeing 787,Economy,192.06,119,91,2025-03-10,01:57:33,2025-03-10,05:05:11
GA984,Jakarta,CGK,Tokyo,HND,14200,Emirates,Boeing 737,First Class,936.79,178,116,2025-05-09,05:40:56,2025-05-09,09:37:36
QA264,Dubai,DXB,New York,JFK,10519,Singapore Airlines,Boeing 787,First Class,958.01,185,132,2025-05-26,23:01:41,2025-05-27,01:57:00
AI442,Tokyo,HND,Jakarta,CGK,9794,Emirates,Boeing 737,First Class,950.9,156,11,2025-04-14,23:30:26,2025-04-15,02:13:40
EM843,London,LHR,Madrid,MAD,12696,Qatar Airways,Boeing 777,First Class,973.19,188,123,2025-05-06,12:23:13,2025-05-06,15:54:49
AI962,New York,JFK,London,LHR,17498,Singapore Airlines,Airbus A380,Business,881.38,130,82,2025-05-15,03:55:10,2025-05-15,08:46:48
SI245,Sydney,SYD,New York,JFK,10813,Emirates,Boeing 737,First Class,917.91,111,104,2025-05-15,06:01:20,2025-05-15,09:01:33
QA233,Dubai,DXB,Jakarta,CGK,15383,Qatar Airways,Boeing 787,Premium Economy,372.72,175,49,2025-03-26,05:33:02,2025-03-26,09:49:25
SI637,Jakarta,CGK,London,LHR,16529,AirAsia,Boeing 737,Economy,252.01,180,23,2025-05-30,09:32:00,2025-05-30,14:07:29
SI902,Jakarta,CGK,Madrid,MAD,9378,Emirates,Airbus A320,Economy,141.18,195,120,2025-03-22,02:56:47,2025-03-22,05:33:05
SI540,Dubai,DXB,Sydney,SYD,14581,AirAsia,Boeing 787,First Class,937.04,103,44,2025-05-01,06:24:36,2025-05-01,10:27:37
SI465,Tokyo,HND,New York,JFK,11902,AirAsia,Boeing 737,Premium Economy,328.52,197,168,2025-04-05,16:41:04,2025-04-05,19:59:26
AI546,Madrid,MAD,London,LHR,15213,Qatar Airways,Boeing 787,First Class,975.16,118,24,2025-05-10,23:00:53,2025-05-11,03:14:26
QA398,New York,JFK,Sydney,SYD,17972,Qatar Airways,Airbus A380,Business,799.04,183,104,2025-04-17,21:48:11,2025-04-18,02:47:43
QA191,Tokyo,HND,New York,JFK,16283,Qatar Airways,Airbus A380,First Class,916.41,177,83,2025-04-11,07:32:26,2025-04-11,12:03:49
AI982,Jakarta,CGK,Tokyo,HND,13212,Singapore Airlines,Airbus A320,Premium Economy,517.32,197,185,2025-03-30,04:51:54,2025-03-30,08:32:06
GA284,Madrid,MAD,Tokyo,HND,13550,Emirates,Airbus A320,Premium Economy,347.76,174,78,2025-03-09,06:53:09,2025-03-09,10:38:59
GA144,Sydney,SYD,Jakarta,CGK,10255,AirAsia,Airbus A320,Business,809.82,156,120,2025-04-04,02:13:15,2025-04-04,05:04:10
QA352,New York,JFK,Madrid,MAD,10337,AirAsia,Airbus A380,First Class,913.63,196,121,2025-05-07,02:59:03,2025-05-07,05:51:20
EM469,Tokyo,HND,Dubai,DXB,7560,Emirates,Boeing 787,Business,699.47,127,77,2025-04-18,13:42:52,2025-04-18,15:48:52
SI385,New York,JFK,Tokyo,HND,13773,Emirates,Boeing 777,Business,786.7,167,93,2025-03-22,03:31:48,2025-03-22,07:21:21
QA349,Jakarta,CGK,New York,JFK,11178,Emirates,Boeing 777,Premium Economy,383.76,178,170,2025-03-09,18:02:20,2025-03-09,21:08:38
QA252,Dubai,DXB,Madrid,MAD,11501,Qatar Airways,Airbus A320,Economy,189.45,177,163,2025-04-27,01:02:32,2025-04-27,04:14:13
AI431,Tokyo,HND,Jakarta,CGK,11507,Garuda Indonesia,Airbus A380,Economy,122.35,189,48,2025-04-26,02:02:50,2025-04-26,05:14:37
GA670,Tokyo,HND,Jakarta,CGK,9582,Emirates,Boeing 787,Business,677.44,187,132,2025-03-29,22:54:28,2025-03-30,01:34:10
EM936,Jakarta,CGK,Tokyo,HND,16667,Garuda Indonesia,Boeing 777,First Class,968.29,155,138,2025-03-31,04:14:16,2025-03-31,08:52:03
AI352,London,LHR,Sydney,SYD,17065,Emirates,Boeing 737,First Class,995.44,147,39,2025-03-20,17:37:43,2025-03-20,22:22:08
QA446,Tokyo,HND,Dubai,DXB,15606,Garuda Indonesia,Boeing 737,Premium Economy,581.93,129,86,2025-05-24,18:35:36,2025-05-24,22:55:42
QA199,Tokyo,HND,Jakarta,CGK,16607,Singapore Airlines,Boeing 737,Premium Economy,426.2,181,103,2025-04-22,16:51:28,2025-04-22,21:28:15
SI230,Dubai,DXB,Madrid,MAD,7346,Garuda Indonesia,Airbus A320,Business,866.71,159,14,2025-03-18,22:27:22,2025-03-19,00:29:48
AI761,Tokyo,HND,New York,JFK,14197,Garuda Indonesia,Airbus A320,Premium Economy,473.44,188,139,2025-04-29,12:55:07,2025-04-29,16:51:44
SI293,New York,JFK,Sydney,SYD,9712,Emirates,Airbus A380,First Class,961.07,147,63,2025-03-08,16:16:35,2025-03-08,18:58:27
AI567,Madrid,MAD,Sydney,SYD,7653,Emirates,Boeing 777,First Class,921.07,176,162,2025-04-16,12:32:28,2025-04-16,14:40:01
QA718,Dubai,DXB,Jakarta,CGK,16467,Emirates,Boeing 737,First Class,989.17,120,79,2025-03-31,03:11:47,2025-03-31,07:46:14
AI577,London,LHR,Jakarta,CGK,10249,AirAsia,Boeing 737,First Class,922.36,166,126,2025-03-08,02:04:18,2025-03-08,04:55:07
AI288,Madrid,MAD,Tokyo,HND,17584,Qatar Airways,Airbus A380,Premium Economy,564.76,105,40,2025-05-19,09:35:41,2025-05-19,14:28:45
SI143,Sydney,SYD,Tokyo,HND,9490,Emirates,Boeing 787,Business,842.83,152,93,2025-05-17,12:04:19,2025-05-17,14:42:29
QA856,Sydney,SYD,Dubai,DXB,16450,Singapore Airlines,Boeing 787,Business,787.7,101,83,2025-06-01,00:18:49,2025-06-01,04:52:59
EM569,Tokyo,HND,London,LHR,7624,AirAsia,Boeing 787,Business,765.12,124,109,2025-06-03,03:12:15,2025-06-03,05:19:19
EM440,New York,JFK,London,LHR,14309,Garuda Indonesia,Boeing 777,Premium Economy,513.66,157,32,2025-03-14,05:34:30,2025-03-14,09:32:59
SI426,Sydney,SYD,Tokyo,HND,9966,Emirates,Boeing 777,First Class,934.47,198,119,2025-04-10,00:30:26,2025-04-10,03:16:32
SI622,London,LHR,Madrid,MAD,11374,Qatar Airways,Airbus A380,Premium Economy,372.79,171,12,2025-05-11,16:40:00,2025-05-11,19:49:34
AI111,Dubai,DXB,Sydney,SYD,15578,AirAsia,Airbus A320,Premium Economy,489.02,131,30,2025-03-23,12:12:58,2025-03-23,16:32:36
SI523,London,LHR,Tokyo,HND,13622,AirAsia,Boeing 737,Economy,164.02,108,46,2025-05-26,21:42:54,2025-05-27,01:29:56
QA689,Tokyo,HND,Dubai,DXB,15822,Singapore Airlines,Boeing 737,Business,896.75,107,42,2025-05-31,02:16:30,2025-05-31,06:40:12
GA145,Madrid,MAD,Tokyo,HND,12169,Qatar Airways,Airbus A380,First Class,931.78,190,156,2025-04-27,19:32:12,2025-04-27,22:55:01
SI289,London,LHR,Madrid,MAD,16915,Qatar Airways,Airbus A380,Business,724.39,188,30,2025-04-07,09:51:54,2025-04-07,14:33:49
EM122,London,LHR,Madrid,MAD,8238,Qatar Airways,Airbus A320,Premium Economy,395.36,127,80,2025-05-20,06:08:58,2025-05-20,08:26:16
EM366,Tokyo,HND,Sydney,SYD,16393,Emirates,Airbus A320,Business,655.11,119,77,2025-04-12,22:05:23,2025-04-13,02:38:36
EM982,Madrid,MAD,London,LHR,17009,Garuda Indonesia,Boeing 787,Premium Economy,489.23,112,41,2025-05-27,18:39:44,2025-05-27,23:23:13
SI346,Jakarta,CGK,Madrid,MAD,8650,Garuda Indonesia,Boeing 737,Business,688.85,157,66,2025-03-31,10:01:43,2025-03-31,12:25:53
AI157,London,LHR,Jakarta,CGK,15277,Emirates,Boeing 777,First Class,950.3,148,56,2025-05-12,19:44:08,2025-05-12,23:58:45
AI685,London,LHR,Sydney,SYD,14184,Singapore Airlines,Boeing 737,Business,783.32,199,57,2025-04-20,17:34:05,2025-04-20,21:30:29
GA404,New York,JFK,Tokyo,HND,11564,Garuda Indonesia,Boeing 737,Business,825.14,184,143,2025-03-15,16:15:55,2025-03-15,19:28:39
AI886,Dubai,DXB,Sydney,SYD,10594,Qatar Airways,Airbus A380,Economy,135.38,133,67,2025-05-08,11:18:27,2025-05-08,14:15:01
AI449,Dubai,DXB,London,LHR,13288,Garuda Indonesia,Boeing 737,Premium Economy,424.99,145,54,2025-03-10,06:58:01,2025-03-10,10:39:29
GA568,Sydney,SYD,Tokyo,HND,8029,AirAsia,Boeing 787,Premium Economy,350.25,161,75,2025-04-06,15:48:04,2025-04-06,18:01:53
GA398,Dubai,DXB,Sydney,SYD,8477,Qatar Airways,Boeing 777,First Class,910.7,134,109,2025-05-19,12:06:24,2025-05-19,14:27:41
QA323,Sydney,SYD,London,LHR,11964,Singapore Airlines,Boeing 777,First Class,973.62,167,119,2025-03-31,09:32:31,2025-03-31,12:51:55
AI446,Dubai,DXB,London,LHR,13992,Qatar Airways,Boeing 777,Business,722.91,156,123,2025-04-05,23:51:16,2025-04-06,03:44:28
QA326,Dubai,DXB,New York,JFK,8284,Singapore Airlines,Boeing 737,Economy,198.4,133,132,2025-05-21,10:13:00,2025-05-21,12:31:04
QA902,New York,JFK,Sydney,SYD,12582,Garuda Indonesia,Boeing 737,Business,604.7,176,82,2025-04-02,13:02:45,2025-04-02,16:32:27
SI105,Tokyo,HND,Dubai,DXB,16299,AirAsia,Boeing 787,Economy,162.79,122,78,2025-03-07,02:37:12,2025-03-07,07:08:51
SI659,Madrid,MAD,New York,JFK,10234,Garuda Indonesia,Boeing 777,Business,714.05,183,106,2025-03-15,02:34:46,2025-03-15,05:25:20
QA892,Jakarta,CGK,Madrid,MAD,15353,AirAsia,Airbus A320,First Class,934.43,119,15,2025-05-02,21:50:33,2025-05-03,02:06:26
EM508,London,LHR,Jakarta,CGK,14407,AirAsia,Boeing 777,First Class,911.38,140,85,2025-05-31,13:01:56,2025-05-31,17:02:03
GA238,Jakarta,CGK,New York,JFK,14121,Qatar Airways,Boeing 787,Economy,191.03,119,72,2025-04-12,10:35:07,2025-04-12,14:30:28
QA637,New York,JFK,Jakarta,CGK,10967,AirAsia,Airbus A320,Premium Economy,435.84,110,24,2025-05-21,13:11:26,2025-05-21,16:14:13
AI264,Jakarta,CGK,Tokyo,HND,8641,Qatar Airways,Boeing 777,Economy,108.89,101,52,2025-04-14,03:01:06,2025-04-14,05:25:07
QA614,Sydney,SYD,Jakarta,CGK,17837,AirAsia,Airbus A380,First Class,989.14,156,118,2025-03-10,03:06:12,2025-03-10,08:03:29
SI578,Jakarta,CGK,Madrid,MAD,12505,Emirates,Airbus A320,Business,669.44,173,110,2025-05-10,20:17:59,2025-05-10,23:46:24
QA284,Tokyo,HND,Jakarta,CGK,10357,Qatar Airways,Airbus A320,Economy,136.43,136,100,2025-04-26,18:42:38,2025-04-26,21:35:15
AI399,Madrid,MAD,Jakarta,CGK,14899,Qatar Airways,Boeing 787,Economy,258.74,147,51,2025-03-26,12:46:04,2025-03-26,16:54:23
SI995,Sydney,SYD,Dubai,DXB,9957,Garuda Indonesia,Airbus A380,Premium Economy,457.71,182,140,2025-05-22,07:09:21,2025-05-22,09:55:18
AI211,New York,JFK,London,LHR,17020,AirAsia,Boeing 787,Economy,266.5,167,46,2025-04-29,21:18:08,2025-04-30,02:01:48
QA466,London,LHR,Tokyo,HND,13702,Singapore Airlines,Airbus A380,Premium Economy,327.11,157,131,2025-04-13,18:25:10,2025-04-13,22:13:32
GA970,Jakarta,CGK,Tokyo,HND,17098,AirAsia,Boeing 737,Economy,198.84,107,19,2025-05-05,06:20:27,2025-05-05,11:05:25
AI932,New York,JFK,Sydney,SYD,10618,Garuda Indonesia,Boeing 737,First Class,921.46,151,16,2025-03-09,22:15:29,2025-03-10,01:12:27
AI651,London,LHR,Sydney,SYD,16345,AirAsia,Boeing 787,Economy,161.07,150,81,2025-04-07,18:49:39,2025-04-07,23:22:04
SI133,London,LHR,Madrid,MAD,16429,AirAsia,Boeing 737,Economy,287.56,175,30,2025-04-19,03:45:55,2025-04-19,08:19:44
SI439,Jakarta,CGK,Sydney,SYD,12647,AirAsia,Airbus A380,Economy,197.86,193,59,2025-04-27,04:53:16,2025-04-27,08:24:03
GA412,London,LHR,Sydney,SYD,7955,Garuda Indonesia,Airbus A320,First Class,940.18,167,46,2025-04-23,05:18:34,2025-04-23,07:31:09
EM669,Sydney,SYD,London,LHR,10783,Emirates,Airbus A320,Economy,102.87,188,72,2025-03-12,19:39:16,2025-03-12,22:38:59
EM823,Madrid,MAD,New York,JFK,8355,AirAsia,Boeing 787,Economy,135.16,116,39,2025-03-20,18:33:35,2025-03-20,20:52:50
GA790,Sydney,SYD,Madrid,MAD,16913,Garuda Indonesia,Boeing 737,Premium Economy,491.92,187,118,2025-05-09,16:19:23,2025-05-09,21:01:16
QA325,London,LHR,Sydney,SYD,11211,Garuda Indonesia,Airbus A320,Premium Economy,492.18,112,34,2025-06-01,01:42:14,2025-06-01,04:49:05
GA842,Sydney,SYD,Tokyo,HND,16277,Garuda Indonesia,Boeing 787,First Class,996.92,153,45,2025-05-26,03:46:23,2025-05-26,08:17:40
EM862,Jakarta,CGK,Dubai,DXB,10654,Qatar Airways,Boeing 737,Business,620.95,178,30,2025-03-20,05:13:32,2025-03-20,08:11:06
QA797,London,LHR,New York,JFK,17954,Emirates,Boeing 787,Premium Economy,564.23,142,21,2025-05-05,13:17:44,2025-05-05,18:16:58
EM507,Madrid,MAD,Dubai,DXB,12570,Garuda Indonesia,Boeing 787,Business,724.46,114,56,2025-04-16,21:11:43,2025-04-17,00:41:13
GA301,Sydney,SYD,Dubai,DXB,7736,Singapore Airlines,Boeing 737,Economy,277.89,154,56,2025-05-14,15:11:54,2025-05-14,17:20:50
AI853,Madrid,MAD,Sydney,SYD,9280,Garuda Indonesia,Boeing 787,First Class,955.7,189,154,2025-05-21,08:16:08,2025-05-21,10:50:48
GA955,Tokyo,HND,New York,JFK,14348,Qatar Airways,Airbus A320,First Class,931.79,166,99,2025-05-30,01:29:35,2025-05-30,05:28:43
GA762,Dubai,DXB,London,LHR,17444,Singapore Airlines,Boeing 737,Premium Economy,437.35,190,185,2025-03-30,16:53:04,2025-03-30,21:43:48
QA736,Jakarta,CGK,New York,JFK,14869,Emirates,Boeing 737,First Class,969.03,103,27,2025-03-21,12:18:40,2025-03-21,16:26:29
QA905,Jakarta,CGK,Sydney,SYD,17024,Emirates,Boeing 777,Premium Economy,409.96,112,31,2025-05-22,02:32:54,2025-05-22,07:16:38
SI645,New York,JFK,Jakarta,CGK,13117,Qatar Airways,Airbus A380,Premium Economy,391.41,196,24,2025-05-04,16:52:43,2025-05-04,20:31:20
GA390,Dubai,DXB,Jakarta,CGK,9596,Singapore Airlines,Airbus A320,First Class,972.61,147,84,2025-05-09,08:15:04,2025-05-09,10:55:00
QA280,Dubai,DXB,London,LHR,13296,Qatar Airways,Airbus A380,Premium Economy,363.16,153,153,2025-04-23,08:47:38,2025-04-23,12:29:14
SI691,Jakarta,CGK,New York,JFK,13543,Singapore Airlines,Airbus A380,Economy,190.43,167,17,2025-03-10,22:13:31,2025-03-11,01:59:14
SI509,New York,JFK,Jakarta,CGK,9888,AirAsia,Boeing 777,Premium Economy,500.2,146,129,2025-03-11,06:25:15,2025-03-11,09:10:03
SI388,Dubai,DXB,Tokyo,HND,8573,Emirates,Boeing 737,Business,613.38,122,18,2025-04-04,19:44:43,2025-04-04,22:07:36
SI938,London,LHR,Madrid,MAD,11978,Qatar Airways,Boeing 737,Business,788.91,196,41,2025-05-26,12:22:56,2025-05-26,15:42:34
GA498,Sydney,SYD,London,LHR,8015,Singapore Airlines,Boeing 777,Economy,115.33,194,166,2025-03-12,22:54:26,2025-03-13,01:08:01
GA666,Jakarta,CGK,New York,JFK,10935,Garuda Indonesia,Boeing 737,Premium Economy,454.49,128,15,2025-03-14,01:39:21,2025-03-14,04:41:36
QA668,Jakarta,CGK,New York,JFK,16231,Qatar Airways,Airbus A380,Business,861.41,181,55,2025-05-28,21:50:20,2025-05-29,02:20:51
GA410,Tokyo,HND,London,LHR,13235,Qatar Airways,Boeing 737,Business,730.43,120,75,2025-04-03,06:13:00,2025-04-03,09:53:35
AI203,Sydney,SYD,Madrid,MAD,16014,Emirates,Airbus A320,Business,614.98,163,126,2025-05-05,18:31:58,2025-05-05,22:58:52
SI878,New York,JFK,Tokyo,HND,10856,Qatar Airways,Airbus A320,First Class,923.38,101,81,2025-03-23,00:45:40,2025-03-23,03:46:36
SI601,New York,JFK,Tokyo,HND,16063,Garuda Indonesia,Airbus A320,Business,611.63,129,94,2025-03-28,15:08:37,2025-03-28,19:36:20
EM584,Jakarta,CGK,Madrid,MAD,8336,Qatar Airways,Boeing 777,Economy,242.72,115,96,2025-03-14,09:46:26,2025-03-14,12:05:22
SI783,London,LHR,Tokyo,HND,11886,Singapore Airlines,Boeing 787,First Class,931.57,147,67,2025-03-21,04:16:18,2025-03-21,07:34:24
EM458,Madrid,MAD,London,LHR,15150,Singapore Airlines,Airbus A320,Economy,133.4,175,117,2025-05-31,13:19:51,2025-05-31,17:32:21
SI616,Tokyo,HND,London,LHR,9405,Garuda Indonesia,Boeing 787,Business,878.29,150,72,2025-03-25,20:27:34,2025-03-25,23:04:19
AI116,Sydney,SYD,Dubai,DXB,8348,Garuda Indonesia,Boeing 787,Business,752.64,113,77,2025-04-09,02:40:56,2025-04-09,05:00:04
QA249,Sydney,SYD,New York,JFK,13592,Garuda Indonesia,Boeing 737,Premium Economy,402.66,122,74,2025-04-20,18:54:57,2025-04-20,22:41:29
EM314,Tokyo,HND,Madrid,MAD,8805,Qatar Airways,Boeing 737,Business,786.37,154,67,2025-05-10,06:11:30,2025-05-10,08:38:15
EM197,Tokyo,HND,London,LHR,17275,Emirates,Airbus A320,Economy,105.53,101,18,2025-05-23,17:16:08,2025-05-23,22:04:03
QA201,London,LHR,New York,JFK,7458,Qatar Airways,Boeing 777,Economy,182.48,183,174,2025-05-27,01:11:30,2025-05-27,03:15:48
AI724,New York,JFK,Dubai,DXB,12478,Qatar Airways,Airbus A380,Economy,118.05,183,79,2025-04-10,14:29:20,2025-04-10,17:57:18
